날짜,순위,제목,가수
2025-01-03,88,그녀가 웃었다,DAY6 (데이식스)
2025-01-03,89,Cruel Summer,Taylor Swift(테일러 스위프트)
2025-01-03,90,LOVE DIVE,IVE (아이브)
2025-01-03,91,시작의 아이,마크툽(MAKTUB)
2025-01-03,92,Dangerously,Charlie Puth(찰리 푸스)
2025-01-03,93,그걸 사랑이라고 말하지마,다비치
2025-01-03,94,3am,로제(ROSÉ)
2025-01-03,95,내가 널 지켜줄게,폴킴(Paul Kim)
2025-01-03,96,Santa Tell Me,Ariana Grande(아리아나 그란데)
2025-01-03,97,two years,로제(ROSÉ)
2025-01-03,98,All I Want for Christmas Is You,Mariah Carey(머라이어 캐리)
2025-01-03,99,살기 위해서,순순희
2025-01-03,100,행운을 빌어 줘,원필(DAY6)
2025-01-04,1,APT.,로제(ROSÉ)
2025-01-04,2,Whiplash,aespa
2025-01-04,3,toxic till the end,로제(ROSÉ)
2025-01-04,4,"HOME SWEET HOME (feat. 태양, 대성)",G-DRAGON
2025-01-04,5,너와의 모든 지금,재쓰비 (JAESSBEE)
2025-01-04,6,나는 반딧불,황가람
2025-01-04,7,Drowning,WOODZ
2025-01-04,8,HAPPY,DAY6 (데이식스)
2025-01-04,9,Mantra,제니 (JENNIE)
2025-01-04,10,POWER,G-DRAGON
2025-01-04,11,number one girl,로제(ROSÉ)
2025-01-04,12,Supernova,aespa
2025-01-04,13,내 이름 맑음,QWER
2025-01-04,14,UP (KARINA Solo),aespa
2025-01-04,15,Welcome to the Show,DAY6 (데이식스)
2025-01-04,16,한 페이지가 될 수 있게,DAY6 (데이식스)
2025-01-04,17,DRIP,BABYMONSTER
2025-01-04,18,고민중독,QWER
2025-01-04,19,Supernatural,NewJeans
2025-01-04,20,Igloo,KISS OF LIFE
2025-01-04,21,Love Potion (백일몽; 白日夢),n.SSign (엔싸인)
2025-01-04,22,내게 사랑이 뭐냐고 물어본다면,로이킴
2025-01-04,23,How Sweet,NewJeans
2025-01-04,24,Letter To Myself,태연 (TAEYEON)
2025-01-04,25,소나기,이클립스 (ECLIPSE)
2025-01-04,26,첫 만남은 계획대로 되지 않아,TWS (투어스)
2025-01-04,27,Armageddon,aespa
2025-01-04,28,나는 아픈 건 딱 질색이니까,(여자)아이들
2025-01-04,29,밤양갱,비비(BIBI)
2025-01-04,30,녹아내려요,DAY6 (데이식스)
2025-01-04,31,예뻤어,DAY6 (데이식스)
2025-01-04,32,천상연,이창섭
2025-01-04,33,Ditto,NewJeans
2025-01-04,34,Love wins all,아이유(IU)
2025-01-04,35,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU(악뮤)
2025-01-04,36,청춘만화,이무진
2025-01-04,37,에피소드,이무진
2025-01-04,38,Magnetic,아일릿(ILLIT)
2025-01-04,39,슬픈 초대장,순순희 (지환)
2025-01-04,40,첫 눈,EXO
2025-01-04,41,Small girl (feat. 도경수(D.O.)),이영지
2025-01-04,42,Supersonic,프로미스나인
2025-01-04,43,Die With A Smile,Lady GaGa(레이디 가가)
2025-01-04,44,I AM,IVE (아이브)
2025-01-04,45,Bubble Gum,NewJeans
2025-01-04,46,Hype Boy,NewJeans
2025-01-04,47,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴(Paul Kim)
2025-01-04,48,너의 모든 순간,성시경
2025-01-04,49,해야 (HEYA),IVE (아이브)
2025-01-04,50,Congratulations,DAY6 (데이식스)
2025-01-04,51,Sticky,KISS OF LIFE
2025-01-04,52,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션(Nerd Connection)
2025-01-04,53,비의 랩소디,임재현
2025-01-04,54,Cherish (My Love),아일릿(ILLIT)
2025-01-04,55,Attention,NewJeans
2025-01-04,56,To. X,태연 (TAEYEON)
2025-01-04,57,SPOT! (feat. JENNIE),지코 (ZICO)
2025-01-04,58,네모네모,YENA (최예나)
2025-01-04,59,Love me or Leave me,DAY6 (데이식스)
2025-01-04,60,숲,최유리
2025-01-04,61,ETA,NewJeans
2025-01-04,62,"무제(無題) (Untitled, 2014)",G-DRAGON
2025-01-04,63,주저하는 연인들을 위해,잔나비
2025-01-04,64,인사,범진
2025-01-04,65,헤어지자 말해요,박재정
2025-01-04,66,drinks or coffee,로제(ROSÉ)
2025-01-04,67,Girls Never Die,tripleS (트리플에스)
2025-01-04,68,미안해 미워해 사랑해,Crush
2025-01-04,69,사건의 지평선,윤하(Younha/ユンナ)
2025-01-04,70,Live My Life,aespa
2025-01-04,71,클락션 (Klaxon),(여자)아이들
2025-01-04,72,청혼하지 않을 이유를 못 찾았어,이무진
2025-01-04,73,Drama,aespa
2025-01-04,74,사랑인가 봐,멜로망스(MeloMance)
2025-01-04,75,Spicy,aespa
2025-01-04,76,MEOW,MEOVV (미야오)
2025-01-04,77,Super Shy,NewJeans
2025-01-04,78,Snowman,Sia(시아)
2025-01-04,79,내가 S면 넌 나의 N이 되어줘,TWS (투어스)
2025-01-04,80,Boom Boom Bass,RIIZE
2025-01-04,81,After LIKE,IVE (아이브)
2025-01-04,82,우연 (우울한 우연),베이비복스(Baby V.O.X)
2025-01-04,83,gameboy,로제(ROSÉ)
2025-01-04,84,사랑은 늘 도망가,임영웅
2025-01-04,85,Strategy (feat. Megan Thee Stallion),TWICE (트와이스)
2025-01-04,86,stay a little longer,로제(ROSÉ)
2025-01-04,87,그녀가 웃었다,DAY6 (데이식스)
2025-01-04,88,LOVE DIVE,IVE (아이브)
2025-01-04,89,Gravity,FIFTY FIFTY
2025-01-04,90,Cruel Summer,Taylor Swift(테일러 스위프트)
2025-01-04,91,시작의 아이,마크툽(MAKTUB)
2025-01-04,92,내가 널 지켜줄게,폴킴(Paul Kim)
2025-01-04,93,Dangerously,Charlie Puth(찰리 푸스)
2025-01-04,94,아직 거기 살아,DAY6 (데이식스)
2025-01-04,95,Santa Tell Me,Ariana Grande(아리아나 그란데)
2025-01-04,96,All I Want for Christmas Is You,Mariah Carey(머라이어 캐리)
2025-01-04,97,two years,로제(ROSÉ)
2025-01-04,98,3am,로제(ROSÉ)
2025-01-04,99,그걸 사랑이라고 말하지마,다비치
2025-01-04,100,살기 위해서,순순희
2025-01-05,1,toxic till the end,로제(ROSÉ)
2025-01-05,2,Whiplash,aespa
2025-01-05,3,"HOME SWEET HOME (feat. 태양, 대성)",G-DRAGON
2025-01-05,4,APT.,로제(ROSÉ)
2025-01-05,5,너와의 모든 지금,재쓰비 (JAESSBEE)
2025-01-05,6,Drowning,WOODZ
2025-01-05,7,나는 반딧불,황가람
2025-01-05,8,Love Potion (백일몽; 白日夢),n.SSign (엔싸인)
2025-01-05,9,HAPPY,DAY6 (데이식스)
2025-01-05,10,POWER,G-DRAGON
2025-01-05,11,Mantra,제니 (JENNIE)
2025-01-05,12,number one girl,로제(ROSÉ)
2025-01-05,13,Supernova,aespa
2025-01-05,14,DRIP,BABYMONSTER
2025-01-05,15,UP (KARINA Solo),aespa
2025-01-05,16,내 이름 맑음,QWER
2025-01-05,17,한 페이지가 될 수 있게,DAY6 (데이식스)
2025-01-05,18,Welcome to the Show,DAY6 (데이식스)
2025-01-05,19,Igloo,KISS OF LIFE
2025-01-05,20,고민중독,QWER
2025-01-05,21,Supernatural,NewJeans
2025-01-05,22,내게 사랑이 뭐냐고 물어본다면,로이킴
2025-01-05,23,How Sweet,NewJeans
2025-01-05,24,Letter To Myself,태연 (TAEYEON)
2025-01-05,25,소나기,이클립스 (ECLIPSE)
2025-01-05,26,녹아내려요,DAY6 (데이식스)
2025-01-05,27,Armageddon,aespa
2025-01-05,28,나는 아픈 건 딱 질색이니까,(여자)아이들
2025-01-05,29,천상연,이창섭
2025-01-05,30,예뻤어,DAY6 (데이식스)
2025-01-05,31,Ditto,NewJeans
2025-01-05,32,첫 만남은 계획대로 되지 않아,TWS (투어스)
2025-01-05,33,에피소드,이무진
2025-01-05,34,Love wins all,아이유(IU)
2025-01-05,35,Die With A Smile,Lady GaGa(레이디 가가)
2025-01-05,36,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU(악뮤)
2025-01-05,37,청춘만화,이무진
2025-01-05,38,Magnetic,아일릿(ILLIT)
2025-01-05,39,슬픈 초대장,순순희 (지환)
2025-01-05,40,첫 눈,EXO
2025-01-05,41,Hype Boy,NewJeans
2025-01-05,42,I AM,IVE (아이브)
2025-01-05,43,Small girl (feat. 도경수(D.O.)),이영지
2025-01-05,44,Supersonic,프로미스나인
2025-01-05,45,Congratulations,DAY6 (데이식스)
2025-01-05,46,Cherish (My Love),아일릿(ILLIT)
2025-01-05,47,너의 모든 순간,성시경
2025-01-05,48,밤양갱,비비(BIBI)
2025-01-05,49,Bubble Gum,NewJeans
2025-01-05,50,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션(Nerd Connection)
2025-01-05,51,Sticky,KISS OF LIFE
2025-01-05,52,해야 (HEYA),IVE (아이브)
2025-01-05,53,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴(Paul Kim)
2025-01-05,54,Love me or Leave me,DAY6 (데이식스)
2025-01-05,55,To. X,태연 (TAEYEON)
2025-01-05,56,Attention,NewJeans
2025-01-05,57,비의 랩소디,임재현
2025-01-05,58,네모네모,YENA (최예나)
2025-01-05,59,drinks or coffee,로제(ROSÉ)
2025-01-05,60,ETA,NewJeans
2025-01-05,61,인사,범진
2025-01-05,62,숲,최유리
2025-01-05,63,Girls Never Die,tripleS (트리플에스)
2025-01-05,64,주저하는 연인들을 위해,잔나비
2025-01-05,65,Live My Life,aespa
2025-01-05,66,"무제(無題) (Untitled, 2014)",G-DRAGON
2025-01-05,67,미안해 미워해 사랑해,Crush
2025-01-05,68,내가 널 지켜줄게,폴킴(Paul Kim)
2025-01-05,69,클락션 (Klaxon),(여자)아이들
2025-01-05,70,SPOT! (feat. JENNIE),지코 (ZICO)
2025-01-05,71,헤어지자 말해요,박재정
2025-01-05,72,Drama,aespa
2025-01-05,73,청혼하지 않을 이유를 못 찾았어,이무진
2025-01-05,74,사건의 지평선,윤하(Younha/ユンナ)
2025-01-05,75,사랑인가 봐,멜로망스(MeloMance)
2025-01-05,76,Super Shy,NewJeans
2025-01-05,77,MEOW,MEOVV (미야오)
2025-01-05,78,Spicy,aespa
2025-01-05,79,gameboy,로제(ROSÉ)
2025-01-05,80,After LIKE,IVE (아이브)
2025-01-05,81,우연 (우울한 우연),베이비복스(Baby V.O.X)
2025-01-05,82,내가 S면 넌 나의 N이 되어줘,TWS (투어스)
2025-01-05,83,그녀가 웃었다,DAY6 (데이식스)
2025-01-05,84,Gravity,FIFTY FIFTY
2025-01-05,85,사랑은 언제나 걸음이 느려서,허각
2025-01-05,86,stay a little longer,로제(ROSÉ)
2025-01-05,87,Strategy (feat. Megan Thee Stallion),TWICE (트와이스)
2025-01-05,88,Boom Boom Bass,RIIZE
2025-01-05,89,Snowman,Sia(시아)
2025-01-05,90,LOVE DIVE,IVE (아이브)
2025-01-05,91,아직 거기 살아,DAY6 (데이식스)
2025-01-05,92,사랑은 늘 도망가,임영웅
2025-01-05,93,시작의 아이,마크툽(MAKTUB)
2025-01-05,94,Cruel Summer,Taylor Swift(테일러 스위프트)
2025-01-05,95,Dangerously,Charlie Puth(찰리 푸스)
2025-01-05,96,3am,로제(ROSÉ)
2025-01-05,97,two years,로제(ROSÉ)
2025-01-05,98,그걸 사랑이라고 말하지마,다비치
2025-01-05,99,Santa Tell Me,Ariana Grande(아리아나 그란데)
2025-01-05,100,All I Want for Christmas Is You,Mariah Carey(머라이어 캐리)
2025-01-06,1,toxic till the end,로제(ROSÉ)
2025-01-06,2,Whiplash,aespa
2025-01-06,3,"HOME SWEET HOME (feat. 태양, 대성)",G-DRAGON
2025-01-06,4,APT.,로제(ROSÉ)
2025-01-06,5,너와의 모든 지금,재쓰비 (JAESSBEE)
2025-01-06,6,Drowning,WOODZ
2025-01-06,7,나는 반딧불,황가람
2025-01-06,8,Winner,온유 (ONEW)
2025-01-06,9,HAPPY,DAY6 (데이식스)
2025-01-06,10,Mantra,제니 (JENNIE)
2025-01-06,11,POWER,G-DRAGON
2025-01-06,12,number one girl,로제(ROSÉ)
2025-01-06,13,Supernova,aespa
2025-01-06,14,DRIP,BABYMONSTER
2025-01-06,15,UP (KARINA Solo),aespa
2025-01-06,16,내 이름 맑음,QWER
2025-01-06,17,Welcome to the Show,DAY6 (데이식스)
2025-01-06,18,Igloo,KISS OF LIFE
2025-01-06,19,한 페이지가 될 수 있게,DAY6 (데이식스)
2025-01-06,20,고민중독,QWER
2025-01-06,21,내게 사랑이 뭐냐고 물어본다면,로이킴
2025-01-06,22,Supernatural,NewJeans
2025-01-06,23,How Sweet,NewJeans
2025-01-06,24,소나기,이클립스 (ECLIPSE)
2025-01-06,25,Armageddon,aespa
2025-01-06,26,Letter To Myself,태연 (TAEYEON)
2025-01-06,27,오늘만 I LOVE YOU,BOYNEXTDOOR
2025-01-06,28,천상연,이창섭
2025-01-06,29,녹아내려요,DAY6 (데이식스)
2025-01-06,30,첫 만남은 계획대로 되지 않아,TWS (투어스)
2025-01-06,31,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU(악뮤)
2025-01-06,32,나는 아픈 건 딱 질색이니까,(여자)아이들
2025-01-06,33,예뻤어,DAY6 (데이식스)
2025-01-06,34,Love wins all,아이유(IU)
2025-01-06,35,에피소드,이무진
2025-01-06,36,밤양갱,비비(BIBI)
2025-01-06,37,Magnetic,아일릿(ILLIT)
2025-01-06,38,Ditto,NewJeans
2025-01-06,39,Die With A Smile,Lady GaGa(레이디 가가)
2025-01-06,40,청춘만화,이무진
2025-01-06,41,Supersonic,프로미스나인
2025-01-06,42,슬픈 초대장,순순희 (지환)
2025-01-06,43,Hype Boy,NewJeans
2025-01-06,44,Small girl (feat. 도경수(D.O.)),이영지
2025-01-06,45,I AM,IVE (아이브)
2025-01-06,46,Sticky,KISS OF LIFE
2025-01-06,47,Bubble Gum,NewJeans
2025-01-06,48,Congratulations,DAY6 (데이식스)
2025-01-06,49,너의 모든 순간,성시경
2025-01-06,50,Cherish (My Love),아일릿(ILLIT)
2025-01-06,51,첫 눈,EXO
2025-01-06,52,Love me or Leave me,DAY6 (데이식스)
2025-01-06,53,해야 (HEYA),IVE (아이브)
2025-01-06,54,drinks or coffee,로제(ROSÉ)
2025-01-06,55,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴(Paul Kim)
2025-01-06,56,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션(Nerd Connection)
2025-01-06,57,To. X,태연 (TAEYEON)
2025-01-06,58,네모네모,YENA (최예나)
2025-01-06,59,Attention,NewJeans
2025-01-06,60,비의 랩소디,임재현
2025-01-06,61,SPOT! (feat. JENNIE),지코 (ZICO)
2025-01-06,62,숲,최유리
2025-01-06,63,ETA,NewJeans
2025-01-06,64,Live My Life,aespa
2025-01-06,65,헤어지자 말해요,박재정
2025-01-06,66,"무제(無題) (Untitled, 2014)",G-DRAGON
2025-01-06,67,주저하는 연인들을 위해,잔나비
2025-01-06,68,Girls Never Die,tripleS (트리플에스)
2025-01-06,69,인사,범진
2025-01-06,70,클락션 (Klaxon),(여자)아이들
2025-01-06,71,MEOW,MEOVV (미야오)
2025-01-06,72,미안해 미워해 사랑해,Crush
2025-01-06,73,Strategy (feat. Megan Thee Stallion),TWICE (트와이스)
2025-01-06,74,Drama,aespa
2025-01-06,75,Super Shy,NewJeans
2025-01-06,76,청혼하지 않을 이유를 못 찾았어,이무진
2025-01-06,77,우리의 다정한 계절 속에 (Season of Memories),여자친구(GFRIEND)
2025-01-06,78,사건의 지평선,윤하(Younha/ユンナ)
2025-01-06,79,사랑인가 봐,멜로망스(MeloMance)
2025-01-06,80,Spicy,aespa
2025-01-06,81,내가 S면 넌 나의 N이 되어줘,TWS (투어스)
2025-01-06,82,gameboy,로제(ROSÉ)
2025-01-06,83,우연 (우울한 우연),베이비복스(Baby V.O.X)
2025-01-06,84,After LIKE,IVE (아이브)
2025-01-06,85,내가 널 지켜줄게,폴킴(Paul Kim)
2025-01-06,86,stay a little longer,로제(ROSÉ)
2025-01-06,87,Gravity,FIFTY FIFTY
2025-01-06,88,Boom Boom Bass,RIIZE
2025-01-06,89,Cruel Summer,Taylor Swift(테일러 스위프트)
2025-01-06,90,그녀가 웃었다,DAY6 (데이식스)
2025-01-06,91,아직 거기 살아,DAY6 (데이식스)
2025-01-06,92,LOVE DIVE,IVE (아이브)
2025-01-06,93,Snowman,Sia(시아)
2025-01-06,94,3am,로제(ROSÉ)
2025-01-06,95,시작의 아이,마크툽(MAKTUB)
2025-01-06,96,Dangerously,Charlie Puth(찰리 푸스)
2025-01-06,97,그걸 사랑이라고 말하지마,다비치
2025-01-06,98,two years,로제(ROSÉ)
2025-01-06,99,사랑은 늘 도망가,임영웅
2025-01-06,100,살기 위해서,순순희
2025-01-07,1,toxic till the end,로제(ROSÉ)
2025-01-07,2,Whiplash,aespa
2025-01-07,3,"HOME SWEET HOME (feat. 태양, 대성)",G-DRAGON
2025-01-07,4,APT.,로제(ROSÉ)
2025-01-07,5,너와의 모든 지금,재쓰비 (JAESSBEE)
2025-01-07,6,나는 반딧불,황가람
2025-01-07,7,Drowning,WOODZ
2025-01-07,8,HAPPY,DAY6 (데이식스)
2025-01-07,9,Mantra,제니 (JENNIE)
2025-01-07,10,POWER,G-DRAGON
2025-01-07,11,number one girl,로제(ROSÉ)
2025-01-07,12,DRIP,BABYMONSTER
2025-01-07,13,UP (KARINA Solo),aespa
2025-01-07,14,Supernova,aespa
2025-01-07,15,내 이름 맑음,QWER
2025-01-07,16,Igloo,KISS OF LIFE
2025-01-07,17,고민중독,QWER
2025-01-07,18,한 페이지가 될 수 있게,DAY6 (데이식스)
2025-01-07,19,Welcome to the Show,DAY6 (데이식스)
2025-01-07,20,내게 사랑이 뭐냐고 물어본다면,로이킴
2025-01-07,21,Supernatural,NewJeans
2025-01-07,22,How Sweet,NewJeans
2025-01-07,23,Letter To Myself,태연 (TAEYEON)
2025-01-07,24,소나기,이클립스 (ECLIPSE)
2025-01-07,25,Armageddon,aespa
2025-01-07,26,천상연,이창섭
2025-01-07,27,녹아내려요,DAY6 (데이식스)
2025-01-07,28,첫 만남은 계획대로 되지 않아,TWS (투어스)
2025-01-07,29,나는 아픈 건 딱 질색이니까,(여자)아이들
2025-01-07,30,Love wins all,아이유(IU)
2025-01-07,31,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU(악뮤)
2025-01-07,32,에피소드,이무진
2025-01-07,33,Ditto,NewJeans
2025-01-07,34,예뻤어,DAY6 (데이식스)
2025-01-07,35,청춘만화,이무진
2025-01-07,36,오늘만 I LOVE YOU,BOYNEXTDOOR
2025-01-07,37,슬픈 초대장,순순희 (지환)
2025-01-07,38,Die With A Smile,Lady GaGa(레이디 가가)
2025-01-07,39,Magnetic,아일릿(ILLIT)
2025-01-07,40,밤양갱,비비(BIBI)
2025-01-07,41,I AM,IVE (아이브)
2025-01-07,42,첫 눈,EXO
2025-01-07,43,Hype Boy,NewJeans
2025-01-07,44,Supersonic,프로미스나인
2025-01-07,45,Congratulations,DAY6 (데이식스)
2025-01-07,46,Bubble Gum,NewJeans
2025-01-07,47,너의 모든 순간,성시경
2025-01-07,48,Sticky,KISS OF LIFE
2025-01-07,49,Small girl (feat. 도경수(D.O.)),이영지
2025-01-07,50,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션(Nerd Connection)
2025-01-07,51,Love me or Leave me,DAY6 (데이식스)
2025-01-07,52,해야 (HEYA),IVE (아이브)
2025-01-07,53,To. X,태연 (TAEYEON)
2025-01-07,54,Winner,온유 (ONEW)
2025-01-07,55,Cherish (My Love),아일릿(ILLIT)
2025-01-07,56,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴(Paul Kim)
2025-01-07,57,숲,최유리
2025-01-07,58,drinks or coffee,로제(ROSÉ)
2025-01-07,59,Attention,NewJeans
2025-01-07,60,인사,범진
2025-01-07,61,헤어지자 말해요,박재정
2025-01-07,62,비의 랩소디,임재현
2025-01-07,63,ETA,NewJeans
2025-01-07,64,네모네모,YENA (최예나)
2025-01-07,65,SPOT! (feat. JENNIE),지코 (ZICO)
2025-01-07,66,Girls Never Die,tripleS (트리플에스)
2025-01-07,67,미안해 미워해 사랑해,Crush
2025-01-07,68,Live My Life,aespa
2025-01-07,69,Drama,aespa
2025-01-07,70,"무제(無題) (Untitled, 2014)",G-DRAGON
2025-01-07,71,주저하는 연인들을 위해,잔나비
2025-01-07,72,사건의 지평선,윤하(Younha/ユンナ)
2025-01-07,73,Strategy (feat. Megan Thee Stallion),TWICE (트와이스)
2025-01-07,74,사랑인가 봐,멜로망스(MeloMance)
2025-01-07,75,MEOW,MEOVV (미야오)
2025-01-07,76,클락션 (Klaxon),(여자)아이들
2025-01-07,77,Super Shy,NewJeans
2025-01-07,78,청혼하지 않을 이유를 못 찾았어,이무진
2025-01-07,79,내가 S면 넌 나의 N이 되어줘,TWS (투어스)
2025-01-07,80,Boom Boom Bass,RIIZE
2025-01-07,81,Spicy,aespa
2025-01-07,82,내가 널 지켜줄게,폴킴(Paul Kim)
2025-01-07,83,아직 거기 살아,DAY6 (데이식스)
2025-01-07,84,Gravity,FIFTY FIFTY
2025-01-07,85,Snowman,Sia(시아)
2025-01-07,86,stay a little longer,로제(ROSÉ)
2025-01-07,87,After LIKE,IVE (아이브)
2025-01-07,88,gameboy,로제(ROSÉ)
2025-01-07,89,그녀가 웃었다,DAY6 (데이식스)
2025-01-07,90,Cruel Summer,Taylor Swift(테일러 스위프트)
2025-01-07,91,Dangerously,Charlie Puth(찰리 푸스)
2025-01-07,92,우연 (우울한 우연),베이비복스(Baby V.O.X)
2025-01-07,93,시작의 아이,마크툽(MAKTUB)
2025-01-07,94,그걸 사랑이라고 말하지마,다비치
2025-01-07,95,3am,로제(ROSÉ)
2025-01-07,96,살기 위해서,순순희
2025-01-07,97,LOVE DIVE,IVE (아이브)
2025-01-07,98,two years,로제(ROSÉ)
2025-01-07,99,사랑은 늘 도망가,임영웅
2025-01-07,100,우리의 다정한 계절 속에 (Season of Memories),여자친구(GFRIEND)
2025-01-08,1,청바지,부석순(SEVENTEEN)
2025-01-08,2,toxic till the end,로제(ROSÉ)
2025-01-08,3,Whiplash,aespa
2025-01-08,4,"HOME SWEET HOME (feat. 태양, 대성)",G-DRAGON
2025-01-08,5,APT.,로제(ROSÉ)
2025-01-08,6,너와의 모든 지금,재쓰비 (JAESSBEE)
2025-01-08,7,나는 반딧불,황가람
2025-01-08,8,Drowning,WOODZ
2025-01-08,9,HAPPY,DAY6 (데이식스)
2025-01-08,10,Mantra,제니 (JENNIE)
2025-01-08,11,POWER,G-DRAGON
2025-01-08,12,Hug (포옹),RIIZE
2025-01-08,13,number one girl,로제(ROSÉ)
2025-01-08,14,DRIP,BABYMONSTER
2025-01-08,15,Supernova,aespa
2025-01-08,16,UP (KARINA Solo),aespa
2025-01-08,17,내 이름 맑음,QWER
2025-01-08,18,Welcome to the Show,DAY6 (데이식스)
2025-01-08,19,Igloo,KISS OF LIFE
2025-01-08,20,한 페이지가 될 수 있게,DAY6 (데이식스)
2025-01-08,21,내게 사랑이 뭐냐고 물어본다면,로이킴
2025-01-08,22,Supernatural,NewJeans
2025-01-08,23,고민중독,QWER
2025-01-08,24,How Sweet,NewJeans
2025-01-08,25,소나기,이클립스 (ECLIPSE)
2025-01-08,26,Armageddon,aespa
2025-01-08,27,Letter To Myself,태연 (TAEYEON)
2025-01-08,28,녹아내려요,DAY6 (데이식스)
2025-01-08,29,첫 만남은 계획대로 되지 않아,TWS (투어스)
2025-01-08,30,천상연,이창섭
2025-01-08,31,나는 아픈 건 딱 질색이니까,(여자)아이들
2025-01-08,32,Love wins all,아이유(IU)
2025-01-08,33,Ditto,NewJeans
2025-01-08,34,예뻤어,DAY6 (데이식스)
2025-01-08,35,Die With A Smile,Lady GaGa(레이디 가가)
2025-01-08,36,에피소드,이무진
2025-01-08,37,Magnetic,아일릿(ILLIT)
2025-01-08,38,오늘만 I LOVE YOU,BOYNEXTDOOR
2025-01-08,39,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU(악뮤)
